,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
280,R6,41.89091109090909,12.4625,Grand Hotel del Gianicolo,41.88762781621268,12.46084375840655,Hotel
281,R6,41.89091109090909,12.4625,Galleria Nazionale d'Arte Antica a Palazzo Corsini,41.89292477913865,12.466696362514586,Art Gallery
282,R6,41.89091109090909,12.4625,La Terrazza Del Fontanone,41.888705997686365,12.464391717017262,Cocktail Bar
283,R6,41.89091109090909,12.4625,Porta San Pancrazio,41.88836335456183,12.46114130082914,Historic Site
284,R6,41.89091109090909,12.4625,Locanda Di San Pancrazio,41.889423,12.465686,Hotel
285,R6,41.89091109090909,12.4625,Carpe Diem al Gianicolo,41.8878335134314,12.460878169962847,Italian Restaurant
286,R6,41.89091109090909,12.4625,Villa Magnolia Relais,41.88904594220026,12.458812333903284,Hotel
287,R6,41.89091109090909,12.4625,Teatro Agorà,41.89393507316709,12.465066,Theater
288,R7,41.89091109090909,12.475,Gelateria del Viale,41.88990294301646,12.474185078806936,Ice Cream Shop
289,R7,41.89091109090909,12.475,Dal Sor Olimpo Al Drago,41.8893105039776,12.474868992047172,Italian Restaurant
290,R7,41.89091109090909,12.475,J. Percorsi,41.88912523157868,12.475816009231929,Restaurant
291,R7,41.89091109090909,12.475,"Osteria ""La Gensola""",41.88938123741806,12.476621869378484,Trattoria/Osteria
292,R7,41.89091109090909,12.475,Biscottificio Innocenti,41.88861523336285,12.47521362232936,Bakery
293,R7,41.89091109090909,12.475,Tiepolo,41.893562845462824,12.475659230121913,Bistro
294,R7,41.89091109090909,12.475,Portico d'Ottavia,41.89238205192686,12.478499547244198,Historic Site
295,R7,41.89091109090909,12.475,Taverna Trilussa,41.890683094660616,12.4713481586973,Italian Restaurant
296,R7,41.89091109090909,12.475,Urbani Antico Forno del Ghetto,41.893255010433336,12.47667829819568,Bakery
297,R7,41.89091109090909,12.475,Vizi Capitali,41.890522978480796,12.471280700769027,Seafood Restaurant
298,R7,41.89091109090909,12.475,Spirito Divino,41.887879620048544,12.476805742202414,Italian Restaurant
299,R7,41.89091109090909,12.475,Ristorante Antico Carlone,41.88901961938081,12.475618324518232,Italian Restaurant
300,R7,41.89091109090909,12.475,Sette Oche,41.888511157190365,12.476486770542708,Italian Restaurant
301,R7,41.89091109090909,12.475,Regola Suite,41.8934108342694,12.473106822592198,Hotel
302,R7,41.89091109090909,12.475,Piazza Sidney Sonnino,41.88935346848304,12.473991196818993,Plaza
303,R7,41.89091109090909,12.475,Roscioli CAFFè - pasticceria,41.89420625805057,12.474553676709009,Café
304,R7,41.89091109090909,12.475,Roscioli,41.89425,12.474310000000001,Gourmet Shop
305,R7,41.89091109090909,12.475,La Fonte della Salute,41.88792593992742,12.473242020963495,Ice Cream Shop
306,R7,41.89091109090909,12.475,Pianostrada Laboratorio di Cucina,41.892849684553134,12.472046613693236,Italian Restaurant
307,R7,41.89091109090909,12.475,Fontana delle Tartarughe,41.89384946143271,12.477513541077053,Fountain
308,R7,41.89091109090909,12.475,Punto Gelato,41.89317883516482,12.471797019880894,Ice Cream Shop
309,R7,41.89091109090909,12.475,Garbo,41.88932575037162,12.471443718958405,Cocktail Bar
310,R7,41.89091109090909,12.475,Dorothy Circus Gallery,41.8934712581745,12.472319981692118,Art Gallery
311,R7,41.89091109090909,12.475,Da Enzo al 29,41.88816322960603,12.477703650842415,Roman Restaurant
312,R7,41.89091109090909,12.475,Meridionale,41.88838771717932,12.471836714077964,Restaurant
313,R7,41.89091109090909,12.475,Piazza di Santa Maria in Trastevere,41.889518,12.470252,Plaza
314,R7,41.89091109090909,12.475,Take Sushi,41.888441251294616,12.473578947123757,Japanese Restaurant
315,R7,41.89091109090909,12.475,Teatro di Marcello,41.891931,12.479797999999999,Historic Site
316,R7,41.89091109090909,12.475,Antico Forno Roscioli,41.89462431335284,12.474326707965298,Bakery
317,R7,41.89091109090909,12.475,Coffee Pot Trastevere,41.89090172649379,12.47113112829385,Food Court
318,R7,41.89091109090909,12.475,Nerone,41.89065931480236,12.470702601922731,Pizza Place
319,R7,41.89091109090909,12.475,8millimetri,41.89098274310575,12.470497374383562,Cocktail Bar
320,R7,41.89091109090909,12.475,I Dolci Di Nonna Vincenza,41.894089814585094,12.473106772549864,Dessert Shop
321,R7,41.89091109090909,12.475,Tastevere Km0,41.89127161712304,12.470006753798478,Brewery
322,R7,41.89091109090909,12.475,Trapizzino Trilussa,41.89164109701532,12.470058018151445,Sandwich Place
323,R7,41.89091109090909,12.475,La Tavernetta Di Tony E Andrea,41.89041780646583,12.470331890676476,Restaurant
324,R7,41.89091109090909,12.475,Enoteca Ferrara,41.891332,12.470277000000001,Restaurant
325,R7,41.89091109090909,12.475,Gino in Trastevere,41.88964,12.4716,Italian Restaurant
326,R7,41.89091109090909,12.475,Trattoria da Teo,41.88851,12.47792,Trattoria/Osteria
327,R7,41.89091109090909,12.475,Piazza Trilussa,41.891829651003974,12.469993198021285,Plaza
328,R7,41.89091109090909,12.475,Nannarella,41.88888228679336,12.470594556479206,Italian Restaurant
329,R7,41.89091109090909,12.475,"Rivendita Libri, Cioccolata e Vino",41.89079728889894,12.469375772437141,Other Nightlife
330,R7,41.89091109090909,12.475,Chef Andrea's Cooking Class Rome,41.88918277891925,12.471504662377392,Italian Restaurant
331,R7,41.89091109090909,12.475,Bar San Calisto,41.889065,12.47075,Bar
332,R7,41.89091109090909,12.475,Freni e Frizioni,41.89141521483991,12.470612826987026,Cocktail Bar
333,R7,41.89091109090909,12.475,Basilica di Santa Maria in Trastevere,41.889414,12.469551,Church
334,R7,41.89091109090909,12.475,Pizzeria Florida,41.894819,12.476838,Pizza Place
335,R7,41.89091109090909,12.475,Emma,41.89475814792712,12.475082357778922,Pizza Place
336,R7,41.89091109090909,12.475,Santa Maria in Campitelli,41.893242825572564,12.479584722060965,Church
337,R7,41.89091109090909,12.475,Ditta Trinchetti,41.8896039973726,12.47188660615975,Italian Restaurant
338,R7,41.89091109090909,12.475,Chakra Cafè,41.889259514635775,12.47222183862483,Cocktail Bar
339,R7,41.89091109090909,12.475,Antica Caciara,41.88732271736757,12.471761956342373,Deli / Bodega
340,R7,41.89091109090909,12.475,Niji,41.888020243509686,12.47764108449377,Cocktail Bar
341,R7,41.89091109090909,12.475,isuppli,41.88717439380439,12.471818335901482,Italian Restaurant
342,R7,41.89091109090909,12.475,Cajo & Gajo,41.88874291453383,12.470731376974161,Italian Restaurant
343,R7,41.89091109090909,12.475,Insalata Ricca - Trastevere,41.888456383663105,12.47459027982174,Salad Place
344,R7,41.89091109090909,12.475,La Renella,41.89082276936525,12.47062041654617,Bakery
345,R7,41.89091109090909,12.475,PanePiù Bistrot,41.8950670329996,12.477221431608964,Sandwich Place
346,R7,41.89091109090909,12.475,Pizzeria Ai Marmi,41.888382337235534,12.473612831995974,Pizza Place
347,R7,41.89091109090909,12.475,404 name not found,41.88759535590742,12.477177679538725,Coffee Shop
348,R7,41.89091109090909,12.475,Glass,41.89046986318982,12.469102318831368,Restaurant
349,R7,41.89091109090909,12.475,Hotel Santa Maria,41.890161709808815,12.470505815537061,Hotel
350,R7,41.89091109090909,12.475,Ma Che Siete Venuti A Fà,41.891743486258214,12.469147502251714,Pub
351,R7,41.89091109090909,12.475,Restaurant Da Sergio,41.894122838111464,12.472333044222827,Italian Restaurant
352,R7,41.89091109090909,12.475,Chiesa di Santa Maria dell'Orto,41.88675855992954,12.474791349668177,Church
353,R7,41.89091109090909,12.475,Delirium Cafè,41.888294,12.470469,Beer Bar
354,R7,41.89091109090909,12.475,Ristorante Alle Fratte Di Trastevere,41.88791166399696,12.471742155502913,Italian Restaurant
355,R7,41.89091109090909,12.475,Trattoria Pizzeria da Gino alla Villetta,41.88901003691499,12.475106190806383,Italian Restaurant
356,R7,41.89091109090909,12.475,Caramella,41.89132,12.470080000000001,Bistro
357,R7,41.89091109090909,12.475,Sisini,41.88714479692403,12.471879395026965,Pizza Place
358,R7,41.89091109090909,12.475,Mr. Clood,41.88788688712564,12.470776744175653,Restaurant
359,R7,41.89091109090909,12.475,Tonnarello,41.88977101407318,12.469388248670251,Italian Restaurant
360,R7,41.89091109090909,12.475,Bar del Cinque,41.89047999857089,12.469117455098672,Cocktail Bar
361,R7,41.89091109090909,12.475,Il Duca,41.89063,12.46918,Italian Restaurant
362,R7,41.89091109090909,12.475,Teatro Belli,41.8898270297686,12.470849575913828,Theater
363,R7,41.89091109090909,12.475,Palazzo Spada,41.89428957878137,12.47203983529845,Building
364,R7,41.89091109090909,12.475,L'Angolo Divino,41.89478098503981,12.472201545743784,Wine Bar
365,R7,41.89091109090909,12.475,Roma Sparita,41.88719273517663,12.476827986263613,Italian Restaurant
366,R7,41.89091109090909,12.475,Pizzeria Pan'Unto,41.88942570092471,12.472263802208353,Pizza Place
367,R7,41.89091109090909,12.475,Grazia & Graziella,41.889773836315,12.469289040131132,Italian Restaurant
368,R7,41.89091109090909,12.475,Da Vittorio,41.88814181856848,12.470315582751244,Pizza Place
369,R7,41.89091109090909,12.475,Da Otello in Trastevere,41.890394,12.469117,Italian Restaurant
370,R7,41.89091109090909,12.475,Buffalo Bill,41.888014,12.471232,Burger Joint
371,R7,41.89091109090909,12.475,"Osteria ""La Quercia""",41.894557,12.471702,Italian Restaurant
372,R7,41.89091109090909,12.475,Enoteca Trastevere,41.889657428400994,12.47131634171435,Wine Bar
373,R7,41.89091109090909,12.475,Mama Eat,41.8883910437375,12.470356804872015,Gluten-free Restaurant
374,R7,41.89091109090909,12.475,Impiccetta,41.8889376453061,12.471818209378808,Restaurant
375,R7,41.89091109090909,12.475,Big Hilda Pub,41.89123049916761,12.469945280650675,Pub
376,R7,41.89091109090909,12.475,Bar Lillo,41.88766217375497,12.477157785963435,Café
377,R7,41.89091109090909,12.475,Le Mani in Pasta,41.88768850537418,12.477109706985882,Italian Restaurant
378,R7,41.89091109090909,12.475,Galleria Spada,41.894257251908215,12.471901845437687,Art Gallery
379,R7,41.89091109090909,12.475,Ombre Rosse Caffè,41.88994672808451,12.469107417305429,Bar
380,R7,41.89091109090909,12.475,Libreria Minimum Fax,41.88964483525908,12.470631333763688,Bookstore
381,R7,41.89091109090909,12.475,Ripa 12,41.88826620518518,12.471095763123055,Seafood Restaurant
382,R7,41.89091109090909,12.475,tiramisu,41.887147,12.471877000000001,Ice Cream Shop
383,R7,41.89091109090909,12.475,Cavecanem,41.888819445024815,12.470734589547849,Italian Restaurant
384,R7,41.89091109090909,12.475,Baccanale Trastevere,41.889618741532686,12.471731705990596,Cocktail Bar
385,R7,41.89091109090909,12.475,Caffè Di Marzio,41.88952933473815,12.470427959349422,Café
386,R7,41.89091109090909,12.475,VII Coorte,41.88887691969278,12.474196676858073,Café
387,R7,41.89091109090909,12.475,Ivo a Trastevere,41.888114848528296,12.471200568880098,Italian Restaurant
388,R8,41.89091109090909,12.4875,Farnese Gardens,41.88992784710109,12.485715927194589,Garden
389,R8,41.89091109090909,12.4875,Templio de Antonino e Faustina,41.89217881581378,12.486694157123564,Temple
390,R8,41.89091109090909,12.4875,Foro Romano,41.892030354937674,12.487037474521795,Historic Site
391,R8,41.89091109090909,12.4875,Tempio del Divo Romolo,41.8918633453399,12.487125992774963,Temple
392,R8,41.89091109090909,12.4875,Arco di Tito,41.89064936847651,12.488536834716795,Monument / Landmark
393,R8,41.89091109090909,12.4875,Palatino,41.888233700531885,12.487209141254425,Historic Site
394,R8,41.89091109090909,12.4875,Arco di Costantino,41.88975484444547,12.490618228912355,Monument / Landmark
395,R8,41.89091109090909,12.4875,Stadio palatino (Stadio palatino | Stadio di Domiziano),41.88758237679121,12.487496137619017,Historic Site
396,R8,41.89091109090909,12.4875,All Bi One,41.89340852221196,12.488286238826204,Falafel Restaurant
397,R8,41.89091109090909,12.4875,Via dei Fori Imperiali,41.89403641354607,12.487227868195784,Road
398,R8,41.89091109090909,12.4875,Colosseo,41.890633394942924,12.492377758026125,Historic Site
399,R8,41.89091109090909,12.4875,Foro di Augusto,41.894070470964216,12.48648309475234,Historic Site
400,R8,41.89091109090909,12.4875,Foro di Cesare,41.894128094003264,12.48523243579574,Historic Site
401,R8,41.89091109090909,12.4875,Arco di Settimio Severo,41.89289390406803,12.484657847815493,Monument / Landmark
402,R8,41.89091109090909,12.4875,La Taverna dei Fori Imperiali,41.89398899985174,12.488527714599032,Italian Restaurant
403,R8,41.89091109090909,12.4875,Tempio di Vespasiano e Tito,41.89249408161768,12.483687565139055,Temple
404,R8,41.89091109090909,12.4875,Piazza del Campidoglio,41.89332137812433,12.482955747846482,Plaza
405,R8,41.89091109090909,12.4875,Capitoline Hill (Campidoglio),41.893461626265136,12.483588044201667,Scenic Lookout
406,R8,41.89091109090909,12.4875,Foro di Traiano,41.89472893619501,12.484871310998098,Historic Site
407,R8,41.89091109090909,12.4875,Piazza del Colosseo,41.89045768581007,12.493386268615724,Plaza
408,R8,41.89091109090909,12.4875,Mercato di Campagna Amica,41.88887805206,12.483293542641174,Market
409,R8,41.89091109090909,12.4875,Arco di Giano,41.889332585227045,12.482344930942554,Monument / Landmark
410,R8,41.89091109090909,12.4875,Fuorinorma,41.894375012338976,12.490892716915154,Sandwich Place
411,R8,41.89091109090909,12.4875,Foro della Pace,41.89428839850953,12.484961865659928,Historic Site
412,R8,41.89091109090909,12.4875,Musei Capitolini,41.893342729375746,12.482884518342429,Art Museum
413,R8,41.89091109090909,12.4875,Gelateria ai Cerchi,41.88786413777032,12.483711098938684,Ice Cream Shop
414,R8,41.89091109090909,12.4875,Pastachef,41.894749,12.489673,Italian Restaurant
415,R8,41.89091109090909,12.4875,BrewDog Roma,41.89177317496138,12.493112801784033,Beer Bar
416,R8,41.89091109090909,12.4875,Anima Mundi,41.889480048607226,12.483485638864856,Cocktail Bar
417,R8,41.89091109090909,12.4875,La Licata,41.89457933359971,12.490945109936204,Coffee Shop
418,R8,41.89091109090909,12.4875,Osteria Circo,41.88775284209846,12.484217321543731,Café
419,R8,41.89091109090909,12.4875,"0,75 - zerosettantacinque",41.88784837782681,12.483706911018643,Cocktail Bar
420,R8,41.89091109090909,12.4875,InRoma Movie Stars Restaurant,41.891064,12.482598,Italian Restaurant
421,R8,41.89091109090909,12.4875,Trattoria Alvaro,41.88832676476203,12.483414455499576,Italian Restaurant
422,R8,41.89091109090909,12.4875,Ristorante In Roma,41.89105962524757,12.482518704682155,Diner
423,R8,41.89091109090909,12.4875,Palazzo Velabro,41.88954751828836,12.48241981505195,Hotel
424,R8,41.89091109090909,12.4875,Circo Massimo Exclusive Suite,41.888117,12.484867999999999,Hotel
425,R8,41.89091109090909,12.4875,Santeo,41.888309,12.483521000000001,Café
426,R8,41.89091109090909,12.4875,Bar Dei Cerchi,41.88825945134585,12.483044880433892,Café
427,R9,41.89091109090909,12.5,TopBike Rental & Tours,41.88945932928976,12.499469518661499,Tour Provider
428,R9,41.89091109090909,12.5,Ciuri Ciuri,41.88980245804542,12.498429891482878,Ice Cream Shop
429,R9,41.89091109090909,12.5,081 Cafè,41.891886302117264,12.501973069187862,Café
430,R9,41.89091109090909,12.5,Palazzo Merulana,41.88988862450564,12.503288984298706,Art Museum
431,R9,41.89091109090909,12.5,Tempio di Iside,41.889552628917365,12.500989464989393,Seafood Restaurant
432,R9,41.89091109090909,12.5,The Sanctuary Roma,41.89327890880508,12.498310280444525,Lounge
433,R9,41.89091109090909,12.5,Voodoo Bar,41.89295899101637,12.498610901517925,Cocktail Bar
434,R9,41.89091109090909,12.5,Soul Food,41.88823507757051,12.500612219816711,Record Shop
435,R9,41.89091109090909,12.5,Palazzo Manfredi,41.89026436307353,12.49558409118752,Hotel
436,R9,41.89091109090909,12.5,Teatro Brancaccio,41.892565744668055,12.50039530343189,Theater
437,R9,41.89091109090909,12.5,Caronte,41.892507613153036,12.503159777912055,Restaurant
438,R9,41.89091109090909,12.5,Hostaria Isidoro,41.88881128110627,12.498430663669092,Italian Restaurant
439,R9,41.89091109090909,12.5,Baker Boss,41.889595,12.496078,Bakery
440,R9,41.89091109090909,12.5,Vecchia Roma,41.89365962426681,12.502439636670804,Italian Restaurant
441,R9,41.89091109090909,12.5,Gavi Cafe,41.889252,12.496675,Pub
442,R9,41.89091109090909,12.5,Palazzo Brancaccio,41.89481891556103,12.500205455680375,Building
443,R9,41.89091109090909,12.5,Forno Roscioli,41.89399071110918,12.502895775673954,Bakery
444,R9,41.89091109090909,12.5,Hotel Capo D'Africa Rome,41.888460185144304,12.497448453460988,Hotel
445,R9,41.89091109090909,12.5,Gatsby Café,41.8939116964589,12.504043089230453,Lounge
446,R9,41.89091109090909,12.5,I Buoni Amici,41.88823050773774,12.504171661558496,Italian Restaurant
447,R9,41.89091109090909,12.5,Pasticceria Regoli,41.89499861707206,12.500914954910245,Bakery
448,R9,41.89091109090909,12.5,Calamita Beer & More,41.890145910499356,12.494871876757731,Beer Store
449,R9,41.89091109090909,12.5,Naumachia,41.88912,12.49668,Italian Restaurant
450,R9,41.89091109090909,12.5,Li Rioni a Santiquattro,41.88876462850993,12.497880434380448,Pizza Place
451,R9,41.89091109090909,12.5,Domus Helena,41.89310495515624,12.50331177815288,Hotel
452,R9,41.89091109090909,12.5,Retrome Colosseum Garden,41.8879044199573,12.497006664642305,Bed & Breakfast
453,R9,41.89091109090909,12.5,Aroma,41.89016418991381,12.495598765282805,French Restaurant
454,R9,41.89091109090909,12.5,Il Pentagrappolo,41.8880620690003,12.496293049588216,Wine Bar
455,R9,41.89091109090909,12.5,Bibenda,41.8886707404575,12.495073145983973,Wine Bar
456,R9,41.89091109090909,12.5,Pane & Vino,41.8890939269029,12.495328187942505,Italian Restaurant
457,R9,41.89091109090909,12.5,Al Cavallino Bianco,41.892734247909154,12.505434486595972,Italian Restaurant
458,R9,41.89091109090909,12.5,Panella,41.894090013704094,12.500857095062909,Café
459,R9,41.89091109090909,12.5,Camden Town,41.88849325300354,12.494993125478521,Pub
460,R9,41.89091109090909,12.5,Cafè Cafè,41.88951255427243,12.494269442016158,Breakfast Spot
461,R9,41.89091109090909,12.5,Parco del Colle Oppio,41.89403201478621,12.495647278340956,Park
462,R9,41.89091109090909,12.5,Coming Out Shop,41.89011408955081,12.49492912323422,Accessories Store
463,R9,41.89091109090909,12.5,Charly's Sauciere,41.889790000000005,12.49531,French Restaurant
464,R9,41.89091109090909,12.5,Coming Out,41.890096323062465,12.4945275759076,Gay Bar
465,R9,41.89091109090909,12.5,Pizza Forum,41.89001366049911,12.495084851532596,Pizza Place
466,R9,41.89091109090909,12.5,Osteria Il Bocconcino,41.8885759905921,12.495031529874758,Trattoria/Osteria
467,R9,41.89091109090909,12.5,Royal Art Café Restaurant,41.89000405235257,12.494146902314982,Italian Restaurant
468,R9,41.89091109090909,12.5,Pasqualino al Colosseo,41.88931362629317,12.495109968113606,Italian Restaurant
469,R9,41.89091109090909,12.5,Triclinium,41.889931,12.495244999999999,Italian Restaurant
470,R9,41.89091109090909,12.5,My Bar,41.89010975313376,12.49466238960716,Cocktail Bar
471,R10,41.89091109090909,12.5125,Coliseum Rooms,41.893550742679466,12.511964947612748,Bed & Breakfast
472,R10,41.89091109090909,12.5125,Ottavio,41.889139401263684,12.51430620289428,Italian Restaurant
473,R10,41.89091109090909,12.5125,Ristorante Pizzeria Santa Croce,41.889623,12.513127,Italian Restaurant
474,R10,41.89091109090909,12.5125,Osteria La Sol Fa,41.88976897476478,12.513499274241473,Trattoria/Osteria
475,R10,41.89091109090909,12.5125,Tramjazz,41.89147378696131,12.514586537451837,Jazz Club
476,R10,41.89091109090909,12.5125,Palazzo del Freddo di Giovanni Fassi,41.89371394289793,12.508152280012064,Ice Cream Shop
477,R10,41.89091109090909,12.5125,Elvis Lives,41.895228982730224,12.513640601929508,Accessories Store
478,R10,41.89091109090909,12.5125,Lo Zozzone di Porta Maggiore,41.89181551524074,12.516961177149437,Food Truck
479,R10,41.89091109090909,12.5125,Porta Maggiore,41.891530142615046,12.514793503679018,Monument / Landmark
480,R10,41.89091109090909,12.5125,Da Mario,41.886969,12.51063,Restaurant
481,R10,41.89091109090909,12.5125,Caffè Italia,41.88898788124786,12.514400276778385,Bar
482,R10,41.89091109090909,12.5125,320C Gradi Trattoria,41.89297,12.5108,Trattoria/Osteria
483,R10,41.89091109090909,12.5125,Vicious Club,41.89242758608233,12.512855201825275,Nightclub
484,R10,41.89091109090909,12.5125,"Pizza Rustica "" Il Veliero""",41.889511020160775,12.507164964063954,Pizza Place
485,R10,41.89091109090909,12.5125,Il Serpente,41.8952432534201,12.51364536332721,Pub
486,R10,41.89091109090909,12.5125,il Padellaccio,41.89344818280511,12.510036724992403,Italian Restaurant
487,R10,41.89091109090909,12.5125,Ristorante Santa Croce - Da Giovino e Nino,41.88960339,12.51305511,Italian Restaurant
488,R10,41.89091109090909,12.5125,Ciabattini,41.88953281297539,12.513351211444018,Pizza Place
489,R10,41.89091109090909,12.5125,Pinsa e Buoi dei…,41.88695157645406,12.510278165118068,Italian Restaurant
490,R10,41.89091109090909,12.5125,Roma Resort Colosseum,41.890324,12.507309,Hotel
491,R10,41.89091109090909,12.5125,Emmepiu',41.89328432657219,12.509416973310108,Supermarket
492,R10,41.89091109090909,12.5125,Il Tempio di Minerva,41.8941160272573,12.510643396553748,Pizza Place
493,R10,41.89091109090909,12.5125,Hang Zhou da Sonia,41.893697131239755,12.508730279993467,Chinese Restaurant
494,R10,41.89091109090909,12.5125,Olive Dolci,41.88837406991916,12.507646633595538,Ice Cream Shop
495,R10,41.89091109090909,12.5125,Bottega Trattoria De Santis,41.88933492144708,12.513765693560769,Diner
496,R10,41.89091109090909,12.5125,Salvi,41.89524210046634,12.513645094492952,Italian Restaurant
497,R10,41.89091109090909,12.5125,Hotel Parker Rome,41.89315907120111,12.512435105821966,Hotel
498,R10,41.89091109090909,12.5125,hotel pisa,41.893507483986056,12.511532058705173,Hotel
499,R10,41.89091109090909,12.5125,Sleeping Beauty Hostel,41.88738984494062,12.511815586880749,Boarding House
500,R10,41.89091109090909,12.5125,Ristorante Giapponese Xing Hai,41.889644,12.507075,Sushi Restaurant
501,R10,41.89091109090909,12.5125,materia,41.887359000000004,12.510359,Bistro
502,R10,41.89091109090909,12.5125,Ristorante Giapponese Asahi,41.89138857157714,12.515924945689745,Noodle House
503,R10,41.89091109090909,12.5125,Il Mercatino,41.890146052740604,12.514627925379964,Flea Market
504,R10,41.89091109090909,12.5125,Casa del Gelato,41.889858980886295,12.506640979663972,Ice Cream Shop
505,R10,41.89091109090909,12.5125,La Padellaccia,41.893493042905966,12.510018641077886,Italian Restaurant
506,R10,41.89091109090909,12.5125,Sam Rooms Guest House,41.88889932757939,12.507405798576011,Bed & Breakfast
507,R10,41.89091109090909,12.5125,La Taverna Italiana,41.89421184468837,12.51068496214256,Italian Restaurant
508,R10,41.89091109090909,12.5125,Piccola Hong Kong,41.889385,12.507136000000001,Chinese Restaurant
509,R10,41.89091109090909,12.5125,Best Western Hotel President,41.89013012955251,12.506602564753846,Hotel
510,R10,41.89091109090909,12.5125,Snack Bar Roma Lazio,41.890222075077936,12.506566643714905,Café
511,R10,41.89091109090909,12.5125,Bi Won,41.893184738780015,12.5074737263824,Korean Restaurant
512,R11,41.89091109090909,12.525,Opulentia,41.88977004980024,12.525738713946224,Pizza Place
513,R11,41.89091109090909,12.525,La Gelateria del Pigneto,41.88966710075968,12.525036414119347,Ice Cream Shop
514,R11,41.89091109090909,12.525,Kalapà,41.889456840477685,12.52571773350526,Greek Restaurant
515,R11,41.89091109090909,12.525,Gelateria Il Capriccio Di Carla,41.891101076050845,12.526972007860866,Ice Cream Shop
516,R11,41.89091109090909,12.525,Il Tiaso,41.889809680668996,12.525742743277846,Wine Bar
517,R11,41.89091109090909,12.525,Vida Do Brasil,41.88934178951201,12.524775444270333,Pub
518,R11,41.89091109090909,12.525,Isola Pedonale del Pigneto,41.88937248807547,12.524584990223136,Pedestrian Plaza
519,R11,41.89091109090909,12.525,Pigneto Quarantuno,41.88928602034587,12.524906914223681,Italian Restaurant
520,R11,41.89091109090909,12.525,Lo Scolapasta,41.888662303611056,12.528063445502431,Restaurant
521,R11,41.89091109090909,12.525,Lo Yeti,41.889843828519005,12.52517843771084,Café
522,R11,41.89091109090909,12.525,Nuovo Cinema Aquila,41.88964008783969,12.52722466678152,Multiplex
523,R11,41.89091109090909,12.525,Trattoria Pigneto,41.888738119729005,12.526926115814474,Trattoria/Osteria
524,R11,41.89091109090909,12.525,Vitaminas 24,41.88968946965213,12.525711021017438,Juice Bar
525,R11,41.89091109090909,12.525,Mezzo Vermuteria,41.889645336719546,12.523896309733475,Bar
526,R11,41.89091109090909,12.525,Cargo,41.88942120210229,12.52452395675092,Cocktail Bar
527,R11,41.89091109090909,12.525,Kino Cineclub,41.88985176700609,12.526240653981292,Indie Movie Theater
528,R11,41.89091109090909,12.525,Birra +,41.888809211268615,12.526607009545845,Brewery
529,R11,41.89091109090909,12.525,Piazza Del Pigneto,41.889277109697815,12.523828548145476,Plaza
530,R11,41.89091109090909,12.525,La Focaccia,41.88778148834742,12.521649941746825,Pizza Place
531,R11,41.89091109090909,12.525,Tiger Tandoori,41.888255078183214,12.529657446952045,Indian Restaurant
532,R11,41.89091109090909,12.525,Mesob,41.89151995187536,12.530395320038659,Ethiopian Restaurant
533,R11,41.89091109090909,12.525,Fanfulla Bistrot,41.89070703366959,12.530275188148382,Soup Place
534,R11,41.89091109090909,12.525,Tuba,41.88936399297097,12.52464456273225,Bookstore
535,R11,41.89091109090909,12.525,Pizzeria Il Fiorentino,41.88902597802115,12.526175647843536,Pizza Place
536,R11,41.89091109090909,12.525,Malavite,41.88915697619658,12.525420989077466,Wine Bar
537,R11,41.89091109090909,12.525,Necci dal 1924,41.88916979992331,12.530339554772693,Bar
538,R11,41.89091109090909,12.525,Mama's Burger & Sandwich,41.889034998252214,12.525684224610885,Burger Joint
539,R11,41.89091109090909,12.525,Piazzale Prenestino,41.89132769228159,12.527475255952213,Plaza
540,R11,41.89091109090909,12.525,Dalodi,41.888913,12.530161,Pizza Place
541,R11,41.89091109090909,12.525,Pigneto Luxury Rooms,41.89103486552001,12.5245464793714,Bed & Breakfast
542,R11,41.89091109090909,12.525,Rosti al Pigneto,41.88889,12.52881,Restaurant
543,R11,41.89091109090909,12.525,L'Aquila,41.890178769452206,12.524155223988855,Pizza Place
544,R11,41.89091109090909,12.525,da Rosi,41.88964242208228,12.527177490062765,Café
545,R11,41.89091109090909,12.525,Bar Sciubba,41.889828072634046,12.523582357570536,Café
546,R11,41.89091109090909,12.525,Sant’Alberto,41.888902,12.525926,Pizza Place
547,R11,41.89091109090909,12.525,Spirito,41.88925886209878,12.5305851773236,Speakeasy
548,R11,41.89091109090909,12.525,pizzeria al pigneto,41.8883500185604,12.529121494126231,Pizza Place
549,R11,41.89091109090909,12.525,Pizzeria del Pigneto,41.88911081355553,12.525525126553168,Pizza Place
550,R11,41.89091109090909,12.525,Va.Do al Pigneto,41.889284,12.530068,Bistro
551,R11,41.89091109090909,12.525,Fanfulla 5/a,41.89069975021697,12.530202355129681,Rock Club
552,R11,41.89091109090909,12.525,Magnebevo,41.88900706596471,12.526407175103225,Cocktail Bar
553,R11,41.89091109090909,12.525,DaVero Birrificio,41.889194,12.525231,Bar
554,R11,41.89091109090909,12.525,Trabant Bar,41.89168415645696,12.527524717689696,Bistro
555,R12,41.900002,12.4625,Gran Meliá Rome,41.89890704114328,12.461193262301586,Hotel
556,R12,41.900002,12.4625,Écru,41.899834000000006,12.464607,Vegetarian / Vegan Restaurant
557,R12,41.900002,12.4625,Ponte Sant'Angelo,41.901356317374734,12.466491221097716,Bridge
558,R12,41.900002,12.4625,Likeat,41.899707944593736,12.466326961263242,Sandwich Place
